0,trials,blocks,21486,21589,22223,67429,67501,67561,68857,68929,69190,69364,69700,69757,66943,67084,67246,68998,69214,67312
,1,1,0.075675676,0.247761194,1,1.497368421,0.064705882,1.865306123,0.616666667,1.042857143,0.836363636,0.782758621,1,1.322105263,0.233333333,1.031578947,0.790697674,1,0.36875,1
,2,1,0.132142857,0.253658537,0.479518072,0.088888889,0.018181818,1.942857143,0.038461538,1,0.325,0.487804878,1,0.452173913,0.111764706,0.118181818,0.19,0.84,0.017391304,1
,3,1,0.25,0.65483871,0.184210526,0.087128713,0.269767442,0.077165354,0.575471698,1,0.068131868,1.35,0.379831933,0.252173913,0.022222222,0.028571429,0.053333333,1,0.309589041,1.204494382
,4,1,0.338461538,0.147058824,0.138235294,0.175510204,0.656363636,0.106666667,0.355223881,1,0.044,0.875862069,0.528571429,0.298360656,0.013592233,0.011428571,0.518309859,1,0.298947368,0.482978723
,5,1,0.2656,0.046511628,0.03125,0.169230769,0.536363636,0.054237288,0.262,1,0.118918919,1.860869565,0.622,0.204651163,0.34893617,0.053846154,0.1,3.195121951,0.2,0.078740157
,6,1,0.668292683,0.161363636,0.247761194,0.187804878,0.248979592,0.138297872,0.263157895,1,0.220895522,0.567741936,0.406,0.26744186,0.167567568,0.012903226,0.145,1,0.08988764,0.419354839
,7,1,0.141071429,0.094594595,0.08,0.030645161,0.135135135,0.18630137,0.313402062,1,0.167032967,0.355844156,0.413483146,0.478947368,0.044897959,0.285714286,0.382857143,1,0.063636364,0.053191489
,8,1,0.0265625,0.005,0.136842105,0.07768595,0.636170213,0.247540984,0.1625,1,0.022222222,0.135294118,0.006896552,0.064347826,0.32,0.325,0.133333333,1,0.226168224,0.272340426
,9,1,0.531914894,0.137931034,0.55,0.185714286,0.08,0.282758621,0.526315789,1,0.009174312,0.4,0.788235294,0.018867925,0.455,0.157446809,0.214285714,1,0.071875,0.040963855
,10,1,0.008,0.232876712,0.376237624,0.181818182,0.160747664,0.327710843,0.023728814,1,0.141860465,0.038636364,0.416901408,0.147368421,0.208571429,0.0224,0.455813954,0.136,0.12,0.229268293
,11,1,0.157142857,0.167567568,0.044247788,0.586885246,0.385840708,0.051908397,0.2,1,0.34,0.024615385,0.009345794,0.153125,0.166315789,0.125233645,0.203846154,0.071428571,0.58961039,0.26
,12,1,0.203278689,0.014084507,0.244680851,0.088888889,0.185714286,0.224615385,0.194736842,1,0.427272727,0.114754098,0.175,0.05631068,0.114285714,0.161818182,0.511111111,0.117741935,0.260714286,0.207594937
,13,1,0.377777778,2.85,0.1225,0.256521739,0.211538462,0.413953488,0.325,1,0.068965517,0.534426229,0.59245283,0.133333333,0.296875,0.139823009,0.017391304,0.966972477,0.2,0.452631579
,14,1,0.130232558,0.162376238,0.347826087,0.121311475,0.878260869,0.245945946,0.38125,1,0.373913043,0.682608695,0.576470588,0.197826087,0.352,0.5,0.145454546,0.178640777,0.1,0.154545455
,15,1,0.555932203,0.2125,0.148571429,0.065384615,0.33877551,0.406185567,0.285714286,1,0.260714286,0.213953488,0.272727273,0.288888889,0.181818182,0.12,0.41875,0.1953125,0.13,0.052830189
,16,2,0.135064935,0.35,0.023728814,0.325,0.113432836,0.472727273,0.315217391,1,0.027027027,0.5975,0.256603774,0.189285714,0.79,0.015037594,0.354716981,0.048275862,0.25,1
,17,2,0.169230769,0.196694215,0.147826087,0.109090909,0.109677419,0.225581395,0.227272727,0.01,0.08,0.018181818,0.180327869,0.224390244,0.266666667,0.012903226,0.294845361,0.246938775,0.04516129,0.028
,18,2,1.352475248,0.239344262,0.514634146,0.070967742,0.08,0.045783133,0.25,0.573228346,0.320754717,0.264347826,0.118,0.131034483,0.160526316,0.193103448,0.545945946,1.631914894,0.130508475,0.091428571
,19,2,0.347826087,0.135714286,0.028571429,0.052631579,0.215,0.559183673,0.066666667,0.1,0.0928,0.165909091,0.353846154,0.222727273,0.072307692,0.047933884,1.064705882,0.741463415,0.085245902,0.171428571
,20,2,0.095652174,0.485714286,0.066666667,0.035,0.038834951,1,0.50212766,0.1,0.085245902,0.137190083,0.176271186,0.040366972,0.126213592,0.040963855,0.346666667,0.079699248,0.213953488,0.045945946
,21,2,0.032835821,0.307692308,0.249253731,0.46,0.264285714,0.238461538,0.48,0.026168224,0.509090909,0.083185841,0.184210526,0.181818182,0.216129032,0.006779661,0.362025316,0.220618557,0.13592233,0.425
,22,2,0.134615385,0.468965517,0.112727273,0.14368932,0.103773585,0.472727273,0.274626866,0.44,0.129090909,0.131034483,0.3475,0.176271186,0.051685393,0.214893617,0.027027027,0.389830509,0.318446602,0.242857143
,23,2,0.276363636,0.131034483,0.103225806,0.446153846,0.273684211,0.367567568,0.235849057,0.234645669,0.123076923,0.237647059,0.2,0.116,0.01627907,0.1,0.374545454,0.231578947,0.042105263,0.405479452
,24,2,0.04,0.209756098,0.055172414,0.028571429,0.206185567,0.185263158,0.44,0.2825,0.032835821,0.373684211,0.113846154,0.005405405,0.085714286,0.447058824,0.273076923,0.113402062,0.015384615,0.172093023
,25,2,0.429268293,1.292631579,0.048695652,0.234042553,0.386813187,0.496,0.208,0.14368932,0.106557377,0.004651163,0.334246575,0.05,0.842857143,0.25840708,0.380327869,0.461176471,0.088709677,0.1
,26,2,0.181818182,0.436144578,0.175,0.227906977,0.088888889,0.390977444,0.5125,0.242477876,0.181818182,0.258823529,0.166666667,0.056198347,0.143243243,0.058461538,0.210958904,0.65,0.04,0.285714286
,27,2,0.090322581,0.218181818,0.050909091,0.117647059,0.352631579,0.2,0.203846154,0.370149254,0.125,0.066037736,0.565517241,0.292307692,0.116981132,0.026666667,1.716363636,0.037931034,0.218181818,0.371428571
,28,2,0.2,0.136734694,0.013333333,0.228571429,0.089411765,0.0625,0.048101266,0.184210526,0.054285714,0.448979592,0.355963303,0.107438017,1.389090909,0.11627907,0.502985075,0.442857143,0.128125,0.355555556
,29,2,0.357627119,0.181818182,0.190322581,0.218045113,0.180487805,0.296,0.365517241,0.420338983,0.04,0.08,0.30625,0.034042553,0.283168317,0.523076923,0.016129032,0.261052632,0.063265306,0
,30,2,0.305882353,0.515789474,0.081632653,0.2,0.246153846,0.001503759,0.373684211,0.1,0.016,0.430379747,0.321311475,0.129032258,0.003053435,0.041935484,0.451162791,0.288372093,0.292307692,0.067857143
,31,3,0.148275862,0.045714286,0.05,0.056097561,0.026229508,0.5,0.252830189,0.287804878,0.575,0.276923077,0.754545455,0.4,0.352808989,0.125,0.416216216,0.968695652,0.076923077,0.248387097
,32,3,0.430769231,0.211538461,0.159322034,0.327272727,0.187234043,0.1,0.34084507,0.005970149,0.010989011,0.195294118,0.06,0.0625,0.091891892,0,0.138028169,0.157142857,0.050393701,0.533333333
,33,3,0.064,0.093846154,0.2375,0.058461538,0.015841584,0.128125,0.134453782,0.410909091,0.35,0.296,0.48,0.98,0.625806452,0.06119403,0.373684211,0.124324324,0.125,0.152941176
,34,3,0.35,0.036363636,0.244444444,0.125714286,0.1,0.416216216,0.06746988,0.010989011,0.07768595,0.18019802,0.294117647,0.569014084,0.162790698,0.189285714,0.051612903,1.225,0.07628866,0.028571429
,35,3,0.325,0.355555556,0.137815126,0.2125,0.073076923,0.114285714,0.082352941,1.151219512,0.055,0.333333333,0.195081967,0.197297297,0.175510204,0.066037736,0.023728814,0.010769231,0.114285714,0.023853211
,36,3,1.925,0.026168224,0.264864865,0.146666667,0.32,0.510869565,0.1025,2.984615384,0.311111111,0.176923077,0.114516129,0.195294118,0.432432432,0.23902439,0.509090909,0.0296875,0.074626866,0.215841584
,37,3,0.1664,0.493617021,0.2,0.433333333,0.666666667,0.143925234,0.10989011,0.431147541,0.215384615,0.28,0.189830508,1,0.173913043,0.046,0.445454546,0.038461538,0.360526316,0.1
,38,3,0.545794392,0.036363636,0.18125,0.084090909,0.170873786,0.171698113,0.128421053,0.18,0.12293578,0.3,0.2,0.44137931,0.187610619,0.1,0.3,0.015384615,0.442253521,0.491304348
,39,3,0.153398058,0.265625,0.215384615,0.407894737,0.208,0.341463415,0.125714286,0.3,0.069662921,0.033333333,0.215841584,0.221428571,0.0875,0.226168224,0.5125,0.04516129,0.350819672,0.147368421
,40,3,0.17,0.274626866,0.01369863,0.181818182,0.616949152,0.436521739,0.545454545,0.17826087,0.1,0.19368421,0.195121951,0.104201681,0.265,0.057142857,0.501204819,0.706122449,1,0.284090909
,41,3,0.414285714,0.236956522,0.235,0.226666667,0.28,0.380645161,0.580487805,0.843902439,0.228571429,0.127835052,0.44,0.428571429,0.072164948,0.526315789,0.217647059,0.033663366,0.221621622,0.1
,42,3,0.317241379,0.021621622,0.153846154,0.091089109,0.113043478,0.40625,0.314285714,0.480645161,0.061538462,0.06119403,0.030909091,0.303225806,0.85,0.115254237,0.06119403,0.055769231,0.135064935,0.066666667
,43,3,0.376,0.570212766,0.184810127,0.111688312,0.2512,0.348275862,0.106766917,0.232876712,0.410810811,0.047540984,0.371428572,0.051948052,0.178761062,0.052631579,0.582608696,0.612307692,0.35,0.0828125
,44,3,0.207317073,0.123893805,0.188679245,0.315217391,0.46,0.195121951,0.830769231,0.2125,0.233333333,0.055769231,0.113559322,0.03902439,0,0.170873786,0.38125,0.220472441,0.372727273,0.55
,45,3,0.166942149,0.1,1,0.332758621,0.008163265,0.225531915,0.14,0.032075472,0.133834586,0.14939759,0.017391304,0.111111111,0.366666667,0.1,0.353846154,1.949090909,0.180597015,1
,46,4,0.71,0.272413793,0.022727273,0.119148936,0.263636364,0.18,0.064788732,0.085714286,0.058461538,0.060869565,0.050549451,0.030769231,0.214545455,0.012030075,0.4,2.745945945,0.108108108,0.459459459
,47,4,0.178947368,0.132727273,0.22,0.066666667,0.028571429,0.355555556,0.14375,0.2,0.244,0.28,0.050549451,0.175,0.003305785,0.712,0.826923077,1,0.220338983,0.110638298
,48,4,0.258823529,0.712195122,0.088888889,0.2368,0.152941176,0.5,0.169230769,0.014893617,0.073076923,1.076923077,0.247272727,0.065822785,0.114285714,0.04,0.256603774,0.092913386,0.054545455,0.114925373
,49,4,0.025581395,0.003076923,0.139130435,0.0784,0.258823529,0.46,0.244117647,0.475,0.143529412,0.035714286,0.2875,0.1,0.378125,0.247761194,0.555932203,0.155223881,0.172,0.117241379
,50,4,0.290909091,0.350515464,0.035849057,0.694915254,0.226446281,0.529230769,0.017391304,0.055445545,0.076315789,0.339534884,0.1,0.341463415,0.4,0.129032258,0.357142857,0.016923077,0.148275862,0.167032967
,51,4,0.02,0.117647059,0.201886792,0.071875,0.268571429,0.068965517,0.128421053,0.062809917,0.495121951,0.010204082,0.425210084,0.053448276,0.183076923,0.066666667,0.225316456,0.091089109,0.118367347,0.727272727
,52,4,0.045217391,0,0.3376,0.331428571,0.298947368,0.228571429,0.047058824,0.312941177,0.093233083,0.195294118,0.206779661,0.348275862,0.660377358,0.00173913,0.382089552,0.069491525,0.275609756,0.023853211
,53,4,0.003571429,0.621052632,0.434285714,0.112328767,0.148648649,0.228571429,0.298701299,0.545652174,0.253333333,0.013913043,0.1,0.088888889,0.152941176,0.213043478,0.448979592,0.070491803,0.053608247,0.104950495
,54,4,0.060176991,0.065306122,0.15,0.216129032,0.008474576,0.28907563,0.013333333,0.6,0.1,0.171698113,0.079699248,0.092857143,0.72,0.012030075,0.154782609,0.325,0.385365854,0.414285714
,55,4,0.129787234,0.079389313,0.097560976,0.1,0.076635514,0.136842105,0.118446602,0.26875,0.228571429,2.052830189,0.164285714,0.056097561,0.084745763,0.040983607,0.128,0.070967742,0.1,0.012030075
