consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.363203396,-0.391920437,1,0,0,consent_button1,0.378608941,-0.405550741,1,0,0,consent_button,-0.071103923,0.042663405,1,0,0,66.11111111,-25,20,75,35.11111111,60.11111111,60.11111111,0.408978136,-0.290765923,1,0,0,5.3317,submitButton,60.11111111,-0.201379734,-0.414189182,0,0,0,0,0,0,9,1,25,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-69.44444444,57,20,75,116.5555556,59.55555556,59.55555556,0.202187907,-0.314176636,1,0,0,2.5844,submitButton,59.83333333,-0.127407023,-0.416749403,0,0,0,0,1,1,41,1,57,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-24.44444444,-24,20,75,-41.44444444,17.44444444,17.44444444,0.198441705,-0.305735406,1,0,0,3.6002,submitButton,45.7037037,-0.162543335,-0.410834486,0,0,0,0,2,2,8,1,24,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,71.66666667,28,20,75,107.6666667,79.66666667,79.66666667,0.172672933,-0.293466187,1,0,0,1.8666,submitButton,79.66666667,-0.297764893,-0.412906765,0,0,0,0,3,3,12,1,28,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-29.44444444,-17,20,75,0.555555556,17.55555556,17.55555556,0.180405816,-0.314498359,1,0,0,0.2664,submitButton,48.61111111,-0.2318868,-0.437335883,0,0,0,0,4,4,1,1,17,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-60,26,20,75,1,25,25,0.16074924,-0.319862128,1,0,0,0.0495,submitButton,40.74074074,-0.385517239,-0.410973104,0,0,0,0,5,5,10,1,26,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-64.44444444,52,20,75,-2.444444444,54.44444444,54.44444444,0.165211724,-0.301836005,1,0,0,0.6115,submitButton,54.44444444,-0.13791782,-0.401584405,0,0,0,0,6,6,36,1,52,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-44.44444444,-69,20,75,-0.444444444,68.55555556,68.55555556,0.186393772,-0.318802694,1,0,0,0.2656,submitButton,61.5,-0.147032742,-0.418162977,0,0,0,0,7,7,53,1,69,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,38.33333333,-40,20,75,-3.666666667,36.33333333,36.33333333,0.37693929,-0.30108724,1,0,0,0.4675,submitButton,53.11111111,-0.243364597,-0.425909831,0,0,0,0,8,8,24,1,40,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-55,-19,20,75,2,21,21,0.202061768,-0.297616102,1,0,0,0.1347,submitButton,21,-0.2783353,-0.403370836,0,0,0,0,9,9,3,1,19,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-41.11111111,22,20,75,1.888888889,20.11111111,20.11111111,0.228211941,-0.314187283,1,0,0,0.2161,submitButton,20.55555556,-0.259250217,-0.399765015,0,0,0,0,10,10,6,1,22,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,28.33333333,-71,20,75,4.333333333,75.33333333,75.33333333,0.18860555,-0.290491672,1,0,0,0.0676,submitButton,38.81481481,-0.233890449,-0.411904636,0,0,0,0,11,11,55,1,71,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,61.11111111,44,20,75,-0.888888889,44.88888889,44.88888889,0.393081055,-0.286483629,1,0,0,1.4821,submitButton,44.88888889,-0.146232775,-0.401437174,0,0,0,0,12,12,28,1,44,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,53.33333333,-45,20,75,182.3333333,47.33333333,47.33333333,0.231820407,-0.315398831,1,0,0,2.1337,submitButton,46.11111111,-0.233909505,-0.390303073,0,0,0,0,13,13,29,1,45,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,71.11111111,-23,20,75,179.1111111,22.11111111,22.11111111,0.225054728,-0.311224297,1,0,0,1.8011,submitButton,38.11111111,0.426252713,-0.415386217,1,0,0,0,14,14,7,1,23,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,continueButton,,,,,,
,,,,,,,,,,,,,,,,,63.88888889,-50,20,75,-0.111111111,49.88888889,49.88888889,0.433950602,-0.318508165,1,0,0,0.2995,submitButton,49.88888889,-0.15680976,-0.412383084,0,0,0,0,15,15,34,1,50,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-31.11111111,-70,20,75,-181.1111111,68.88888889,68.88888889,-0.186769748,-0.411382378,1,0,0,1.8997,submitButton,59.38888889,0.082295058,-0.38495341,0,0,0,0,16,16,54,1,70,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-32.77777778,20,20,75,2.222222222,17.77777778,17.77777778,0.221533067,-0.304757351,1,0,0,0.0987,submitButton,45.51851852,-0.217524414,-0.392838609,0,0,0,0,17,17,4,1,20,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,25.55555556,-35,20,75,-181.4444444,33.55555556,33.55555556,0.411710205,-0.32597819,1,0,0,2.1988,submitButton,42.52777778,0.30973504,-0.335534465,0,0,0,0,18,18,19,1,35,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-51.11111111,56,20,75,1.888888889,54.11111111,54.11111111,0.201193983,-0.294126994,1,0,0,0.1994,submitButton,44.84444444,-0.200565389,-0.406923082,0,0,0,0,19,19,40,1,56,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-23.88888889,-61,20,75,2.111111111,63.11111111,63.11111111,-0.301696337,-0.404112684,1,0,0,1.3989,submitButton,47.88888889,-0.301696337,-0.404112684,0,0,0,0,20,20,45,1,61,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,55.55555556,-65,20,75,0.555555556,65.55555556,65.55555556,0.370543213,-0.315327555,1,0,0,0.0174,submitButton,50.41269841,-0.135597873,-0.416646864,0,0,0,0,21,21,49,1,65,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,63.33333333,-66,20,75,0.333333333,66.33333333,66.33333333,0.41249566,-0.296062283,1,0,0,0.0504,submitButton,52.40277778,-0.179534844,-0.389701402,0,0,0,0,22,22,50,1,66,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-57.77777778,-30,20,75,3.222222222,33.22222222,33.22222222,-0.163748847,-0.398683743,1,0,0,2.0665,submitButton,50.27160494,-0.163748847,-0.398683743,0,0,0,0,23,23,14,1,30,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-25,37,20,75,1,36,36,0.370832113,-0.31644789,1,0,0,0.1824,submitButton,48.84444444,-0.191155735,-0.381009318,0,0,0,0,24,24,21,1,37,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-36.11111111,62,20,75,-2.111111111,64.11111111,64.11111111,0.435377604,-0.291366781,1,0,0,0.2157,submitButton,50.23232323,-0.00745931,-0.336664293,0,0,0,0,25,25,46,1,62,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-20,-74,20,75,-179,75,75,0.376778293,-0.289017334,1,0,0,1.0992,submitButton,52.2962963,-0.189540405,-0.405228407,0,0,0,0,26,26,58,1,74,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-20,73,20,75,-1,74,74,0.388703885,-0.302378337,1,0,0,0.166,submitButton,53.96581197,-0.149465129,-0.417115885,0,0,0,0,27,27,57,1,73,69034,N,180,2022-02-16_12h20.00.546,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
