consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.351111111,-0.397204861,1,0,0,consent_button1,0.407439236,-0.403667535,1,0,0,consent_button,-0.103480903,-0.339427083,1,0,0,52.77777778,-65,20,75,4.777777778,69.77777778,69.77777778,0.188020833,-0.308658854,1,0,0,2.1659,submitButton,69.77777778,-0.219787326,-0.316302083,0,0,0,0,0,0,49,1,65,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-25.55555556,-43,20,75,-54.55555556,11.55555556,11.55555556,0.207682292,-0.307335069,1,0,0,0.3858,submitButton,40.66666667,-0.292604167,-0.39578125,0,0,0,0,1,1,27,1,43,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,51.11111111,67,20,75,234.1111111,12.88888889,12.88888889,0.205590278,-0.311223958,1,0,0,0.0669,submitButton,31.40740741,-0.322473958,-0.399197049,0,0,0,0,2,2,51,1,67,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-67.77777778,-34,20,75,-193.7777778,20.22222222,20.22222222,0.401514757,-0.314835069,1,0,0,1.768,submitButton,20.22222222,-0.449713542,-0.416215278,0,0,0,0,3,3,18,1,34,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,23.88888889,-29,20,75,-24.11111111,4.888888889,4.888888889,0.394605035,-0.301267361,1,0,0,0.0831,submitButton,12.55555556,-0.346076389,-0.392105035,0,0,0,0,4,4,13,1,29,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,47.77777778,-46,20,75,-33.22222222,12.77777778,12.77777778,-0.362877604,-0.414726563,1,0,0,0.9662,submitButton,12.62962963,-0.053003472,-0.295742187,0,0,0,0,5,5,30,1,46,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,21.11111111,-37,20,75,-26.88888889,10.11111111,10.11111111,0.365069444,-0.29125,1,0,0,0.0504,submitButton,10.11111111,-0.401310764,-0.410190972,0,0,0,0,6,6,21,1,37,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,63.88888889,27,20,75,202.8888889,4.111111111,4.111111111,0.232005208,-0.308554687,1,0,0,1.867,submitButton,7.111111111,-0.434140625,-0.424947917,0,0,0,0,7,7,11,1,27,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,58.88888889,51,20,75,229.8888889,1.111111111,1.111111111,0.227712674,-0.31516059,1,0,0,0.4508,submitButton,5.111111111,-0.368194444,-0.384882813,0,0,0,0,8,8,35,1,51,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,52.77777778,20,20,75,27.77777778,7.777777778,7.777777778,0.438272569,-0.266844618,1,0,0,0.7674,submitButton,7.777777778,-0.386835938,-0.391180556,0,0,0,0,9,9,4,1,20,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-71.11111111,-35,20,75,-204.1111111,10.88888889,10.88888889,0.206280382,-0.302855903,1,0,0,2.6175,submitButton,9.333333333,-0.355082465,-0.41812934,0,0,0,0,10,10,19,1,35,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-57.22222222,-68,20,75,-251.2222222,3.222222222,3.222222222,0.418602431,-0.290056424,1,0,0,1.8331,submitButton,7.296296296,-0.322803819,-0.380551215,0,0,0,0,11,11,52,1,68,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,-60,74,20,75,66,8,8,0.182482639,-0.296171875,1,0,0,0.3838,submitButton,8,-0.517400174,-0.411731771,0,0,0,0,12,12,58,1,74,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,51.11111111,41,20,75,51.11111111,10.11111111,10.11111111,0.393767361,-0.289444444,1,0,0,0.2993,submitButton,9.055555556,-0.470069444,-0.414010417,0,0,0,0,13,13,25,1,41,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
,,,,,,,,,,,,,,,,,45,58,20,75,71,13,13,-0.506974826,-0.405134549,1,0,0,1.4673,submitButton,10.37037037,0.267886285,-0.411046007,1,0,0,0,14,14,42,1,58,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,continueButton,,,,,,
,,,,,,,,,,,,,,,,,62.22222222,44,20,75,212.2222222,11.77777778,11.77777778,0.197391493,-0.283385417,1,0,0,1.4669,submitButton,11.77777778,-0.15094184,-0.396766493,0,0,0,0,15,15,28,1,44,69757,N,180,2022-02-15_20h54.56.901,orientation adjustment blockN,2021.2.3,MacIntel,60.0024001,,,,,,,
