consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.424708523,-0.396127252,1,0,0,consent_button1,0.407675239,-0.413316583,1,0,0,consent_button,0.057212524,-0.362896932,1,0,0,-32.22222222,73,20,75,47.77777778,25.22222222,25.22222222,0.209404433,-0.301844279,1,0,0,5.0164,submitButton,25.22222222,-0.407836507,-0.412712674,0,0,0,0,0,0,57,1,73,69364,N,180,2022-02-16_13h58.08.364,orientation adjustment blockN,2021.2.3,MacIntel,59.99880002,,,,,,,
,,,,,,,,,,,,,,,,,-68.33333333,-57,20,75,-90.33333333,33.33333333,33.33333333,-0.03666843,-0.035879415,1,0,0,3.2507,submitButton,29.27777778,-0.318583238,-0.414790582,0,0,0,0,1,1,41,1,57,69364,N,180,2022-02-16_13h58.08.364,orientation adjustment blockN,2021.2.3,MacIntel,59.99880002,,,,,,,
,,,,,,,,,,,,,,,,,40,-35,20,75,-89,54,54,0.399305149,-0.287710232,1,0,0,0.8159,submitButton,37.51851852,-0.234715576,-0.411998562,0,0,0,0,2,2,19,1,35,69364,N,180,2022-02-16_13h58.08.364,orientation adjustment blockN,2021.2.3,MacIntel,59.99880002,,,,,,,
,,,,,,,,,,,,,,,,,-48.33333333,-45,20,75,-87.33333333,42.33333333,42.33333333,0.184641385,-0.298987766,1,0,0,0.7994,submitButton,42.33333333,-0.253230455,-0.402827827,0,0,0,0,3,3,29,1,45,69364,N,180,2022-02-16_13h58.08.364,orientation adjustment blockN,2021.2.3,MacIntel,59.99880002,,,,,,,
,,,,,,,,,,,,,,,,,-25.55555556,-39,20,75,-86.55555556,47.55555556,47.55555556,0.381477322,-0.293013713,1,0,0,0.2242,submitButton,44.94444444,-0.421621026,-0.392078383,0,0,0,0,4,4,23,1,39,69364,N,180,2022-02-16_13h58.08.364,orientation adjustment blockN,2021.2.3,MacIntel,59.99880002,,,,,,,
,,,,,,,,,,,,,,,,,34.44444444,38,20,75,198.4444444,19.55555556,19.55555556,0.19879286,-0.311688097,1,0,0,0.0305,submitButton,36.48148148,-0.416968587,-0.396551717,0,0,0,0,5,5,22,1,38,69364,N,180,2022-02-16_13h58.08.364,orientation adjustment blockN,2021.2.3,MacIntel,59.99880002,,,,,,,
,,,,,,,,,,,,,,,,,-42.77777778,-43,20,75,-207.7777778,15.22222222,15.22222222,0.405492486,-0.292702298,1,0,0,0.1499,submitButton,15.22222222,-0.443966912,-0.406683214,0,0,0,0,6,6,27,1,43,69364,N,180,2022-02-16_13h58.08.364,orientation adjustment blockN,2021.2.3,MacIntel,59.99880002,,,,,,,
,,,,,,,,,,,,,,,,,56.66666667,-66,20,75,-58.33333333,7.666666667,7.666666667,0.407231174,-0.306087172,1,0,0,0.3754,submitButton,11.44444444,-0.413376872,-0.413571235,0,0,0,0,7,7,50,1,66,69364,N,180,2022-02-16_13h58.08.364,orientation adjustment blockN,2021.2.3,MacIntel,59.99880002,,,,,,,
,,,,,,,,,,,,,,,,,50,-34,20,75,-14,20,20,0.395357395,-0.291234402,1,0,0,0.2666,submitButton,14.2962963,-0.283492025,-0.427116157,0,0,0,0,8,8,18,1,34,69364,N,180,2022-02-16_13h58.08.364,orientation adjustment blockN,2021.2.3,MacIntel,59.99880002,,,,,,,
,,,,,,,,,,,,,,,,,-48.88888889,47,20,75,45.11111111,1.888888889,1.888888889,0.208153483,-0.295864393,1,0,0,0.1671,submitButton,1.888888889,-0.351741062,-0.396373223,0,0,0,0,9,9,31,1,47,69364,N,180,2022-02-16_13h58.08.364,orientation adjustment blockN,2021.2.3,MacIntel,59.99880002,,,,,,,
