consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.451612903,-0.389200561,1,0,0,consent_button1,0.422159888,-0.394810659,1,0,0,consent_button,0.053295933,0.150771388,1,0,0,-33.88888889,29,20,75,-4.888888889,33.88888889,33.88888889,-0.196353436,-0.383590463,1,0,0,1.299,submitButton,33.88888889,-0.152875175,-0.282608696,0,0,0,0,0,0,13,1,29,22223,N,180,2022-02-11_22h32.50.193,orientation adjustment blockN,2021.2.3,MacIntel,66.66666667,,,,,,,
,,,,,,,,,,,,,,,,,46.11111111,53,20,75,255.1111111,22.11111111,22.11111111,0.18513324,-0.274193548,1,0,0,1.6,submitButton,28,-0.270687237,-0.42286115,0,0,0,0,1,1,37,1,53,22223,N,180,2022-02-11_22h32.50.193,orientation adjustment blockN,2021.2.3,MacIntel,66.66666667,,,,,,,
,,,,,,,,,,,,,,,,,-21.11111111,-26,20,75,-22.11111111,3.888888889,3.888888889,0.206171108,-0.29943899,1,0,0,0.452,submitButton,19.96296296,-0.245441795,-0.406030856,0,0,0,0,2,2,10,1,26,22223,N,180,2022-02-11_22h32.50.193,orientation adjustment blockN,2021.2.3,MacIntel,66.66666667,,,,,,,
,,,,,,,,,,,,,,,,,-37.77777778,-75,20,75,-249.7777778,5.222222222,5.222222222,0.440392707,-0.302244039,1,0,0,0.734,submitButton,5.222222222,-0.189340813,-0.415848527,0,0,0,0,3,3,59,1,75,22223,N,180,2022-02-11_22h32.50.193,orientation adjustment blockN,2021.2.3,MacIntel,66.66666667,,,,,,,
,,,,,,,,,,,,,,,,,-53.33333333,-48,20,75,-226.3333333,1.666666667,1.666666667,0.374474053,-0.307854137,1,0,0,0.468,submitButton,3.444444444,-0.253856942,-0.410238429,0,0,0,0,4,4,32,1,48,22223,N,180,2022-02-11_22h32.50.193,orientation adjustment blockN,2021.2.3,MacIntel,66.66666667,,,,,,,
,,,,,,,,,,,,,,,,,-37.22222222,-56,20,75,-245.2222222,9.222222222,9.222222222,0.363253857,-0.292426367,1,0,0,0.934,submitButton,5.37037037,-0.179523142,-0.415848527,0,0,0,0,5,5,40,1,56,22223,N,180,2022-02-11_22h32.50.193,orientation adjustment blockN,2021.2.3,MacIntel,66.66666667,,,,,,,
,,,,,,,,,,,,,,,,,-25,28,20,75,26,2,2,0.18513324,-0.312061711,1,0,0,0.167,submitButton,2,-0.312762973,-0.396213184,0,0,0,0,6,6,12,1,28,22223,N,180,2022-02-11_22h32.50.193,orientation adjustment blockN,2021.2.3,MacIntel,66.66666667,,,,,,,
,,,,,,,,,,,,,,,,,42.22222222,38,20,75,32.22222222,5.777777778,5.777777778,0.461430575,-0.347124825,1,0,0,0.233,submitButton,3.888888889,-0.182328191,-0.411640954,0,0,0,0,7,7,22,1,38,22223,N,180,2022-02-11_22h32.50.193,orientation adjustment blockN,2021.2.3,MacIntel,66.66666667,,,,,,,
,,,,,,,,,,,,,,,,,24.44444444,-49,20,75,-35.55555556,13.44444444,13.44444444,0.382889201,-0.307854137,1,0,0,0.467,submitButton,7.074074074,-0.241234222,-0.421458626,0,0,0,0,8,8,33,1,49,22223,N,180,2022-02-11_22h32.50.193,orientation adjustment blockN,2021.2.3,MacIntel,66.66666667,,,,,,,
,,,,,,,,,,,,,,,,,56.11111111,-51,20,75,-29.88888889,21.11111111,21.11111111,0.388499299,-0.33029453,1,0,0,0.416,submitButton,21.11111111,-0.279102384,-0.414446003,0,0,0,0,9,9,35,1,51,22223,N,180,2022-02-11_22h32.50.193,orientation adjustment blockN,2021.2.3,MacIntel,66.66666667,,,,,,,
