consentMouse1.x,consentMouse1.y,consentMouse1.leftButton,consentMouse1.midButton,consentMouse1.rightButton,consentMouse1.clicked_name,consent_Mouse.x,consent_Mouse.y,consent_Mouse.leftButton,consent_Mouse.midButton,consent_Mouse.rightButton,consent_Mouse.clicked_name,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,start_distance,fixedOri,minimalDistance,maxOri,this_ori,accuracy,presented_accuracy,submitMouse.x,submitMouse.y,submitMouse.leftButton,submitMouse.midButton,submitMouse.rightButton,submitMouse.time,submitMouse.clicked_name,block_accuracy,continueMouse.x,continueMouse.y,continueMouse.leftButton,continueMouse.midButton,continueMouse.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,startOri,participant,condition,nTrials,date,expName,psychopyVersion,OS,frameRate,continueMouse.clicked_name,EndButtonMouse.x,EndButtonMouse.y,EndButtonMouse.leftButton,EndButtonMouse.midButton,EndButtonMouse.rightButton,EndButtonMouse.clicked_name
0.374682617,-0.40175293,1,0,0,consent_button1,0.394863281,-0.401484375,1,0,0,consent_button,0.026469727,-0.401088867,1,0,0,53.33333333,-41,20,75,119.3333333,19.66666667,19.66666667,0.216601563,-0.28769043,1,0,0,0.7641,submitButton,19.66666667,0.039643555,-0.217128906,0,0,0,0,0,0,25,1,41,69214,N,180,2022-02-24_10h30.01.980,orientation adjustment blockN,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,63.88888889,24,20,75,202.8888889,1.111111111,1.111111111,-0.064257812,-0.280893555,1,0,0,2.2677,submitButton,10.38888889,0.050800781,-0.323886719,0,0,0,0,1,1,8,1,24,69214,N,180,2022-02-24_10h30.01.980,orientation adjustment blockN,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,40.55555556,28,20,75,40.55555556,12.55555556,12.55555556,0.371147461,-0.286831055,1,0,0,0.2323,submitButton,11.11111111,-0.173300781,-0.22972168,0,0,0,0,2,2,12,1,28,69214,N,180,2022-02-24_10h30.01.980,orientation adjustment blockN,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,-52.77777778,42,20,75,26.22222222,15.77777778,15.77777778,-0.299580078,-0.426884766,1,0,0,1.2154,submitButton,15.77777778,0.060869141,-0.278232422,0,0,0,0,3,3,26,1,42,69214,N,180,2022-02-24_10h30.01.980,orientation adjustment blockN,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,35,51,20,75,58,7,7,0.404428711,-0.287011719,1,0,0,0.2824,submitButton,11.38888889,-0.001635742,-0.353183594,0,0,0,0,4,4,35,1,51,69214,N,180,2022-02-24_10h30.01.980,orientation adjustment blockN,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,49.44444444,-20,20,75,-15.55555556,4.444444444,4.444444444,0.40125,-0.280878906,1,0,0,0.8681,submitButton,9.074074074,0.222792969,-0.283164062,0,0,0,0,5,5,4,1,20,69214,N,180,2022-02-24_10h30.01.980,orientation adjustment blockN,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,24.44444444,-75,20,75,-76.55555556,1.555555556,1.555555556,-0.270537109,-0.432348633,1,0,0,0.5676,submitButton,1.555555556,0.241538086,-0.279765625,0,0,0,0,6,6,59,1,75,69214,N,180,2022-02-24_10h30.01.980,orientation adjustment blockN,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,59.44444444,-35,20,75,-21.55555556,13.44444444,13.44444444,0.371953125,-0.292485352,1,0,0,0.1482,submitButton,7.5,0.356621094,-0.336000977,0,0,0,0,7,7,19,1,35,69214,N,180,2022-02-24_10h30.01.980,orientation adjustment blockN,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,-35.55555556,46,20,75,43.44444444,2.555555556,2.555555556,-0.157832031,-0.404985352,1,0,0,0.7164,submitButton,5.851851852,0.192099609,-0.268564453,0,0,0,0,8,8,30,1,46,69214,N,180,2022-02-24_10h30.01.980,orientation adjustment blockN,2021.2.3,MacIntel,59.97361161,,,,,,,
,,,,,,,,,,,,,,,,,-75,-45,20,75,-216,9,9,0.373867187,-0.294946289,1,0,0,0.1991,submitButton,9,0.459023438,-0.268378906,0,0,0,0,9,9,29,1,45,69214,N,180,2022-02-24_10h30.01.980,orientation adjustment blockN,2021.2.3,MacIntel,59.97361161,,,,,,,
